time_ms,left_cmd_torque,right_cmd_torque,fl_vel,fr_vel,robot_vel
1136,0.878406,-0.881606,0.0878115,-0.0881325,0
1137,0.878406,-0.881606,0.0879001,-0.0882212,0
1138,0.880006,-0.883206,0.087972,-0.0882931,0
1139,0.880006,-0.883206,0.0880607,-0.0883817,0
1140,0.881606,-0.884806,0.0881325,-0.0884536,0
1141,0.881606,-0.884806,0.0882212,-0.0885422,0
1142,0.883206,-0.886406,0.0882931,-0.0886141,0
1143,0.883206,-0.886406,0.0883817,-0.0887027,0
1144,0.884806,-0.888006,0.0884536,-0.0887746,0
1145,0.884806,-0.888006,0.0885422,-0.0888632,0
1146,0.886406,-0.889606,0.0886141,-0.0889351,0
1147,0.886406,-0.889606,0.0887027,-0.0890238,0
1148,0.888006,-0.891206,0.0887746,-0.0890956,0
1149,0.888006,-0.891206,0.0888632,-0.0891843,0
1150,0.889606,-0.892806,0.0889351,-0.0892562,0
1151,0.889606,-0.892806,0.0890238,-0.0893448,0
1152,0.891206,-0.894406,0.0890956,-0.0894167,0
1153,0.891206,-0.894406,0.0891843,-0.0895053,0
1154,0.892806,-0.896006,0.0892562,-0.0895772,0
1155,0.892806,-0.896006,0.0893448,-0.0896658,0
1156,0.894406,-0.897606,0.0894167,-0.0897377,0
1157,0.894406,-0.897606,0.0895053,-0.0898263,0
1158,0.896006,-0.899206,0.0895772,-0.0898982,0
1159,0.896006,-0.899206,0.0896658,-0.0899869,0
1160,0.897606,-0.900806,0.0897377,-0.0900587,0
1161,0.897606,-0.900806,0.0898263,-0.0901474,0
1162,0.899206,-0.902406,0.0898982,-0.0902192,0
1163,0.899206,-0.902406,0.0899869,-0.0903079,0
1164,0.900806,-0.904006,0.0900587,-0.0903798,0
1165,0.900806,-0.904006,0.0901474,-0.0904684,0
1166,0.902406,-0.905606,0.0902192,-0.0905403,0
1167,0.902406,-0.905606,0.0903079,-0.0906289,0
1168,0.904006,-0.907206,0.0903798,-0.0907008,0
1169,0.904006,-0.907206,0.0904684,-0.0907894,0
1170,0.905606,-0.908806,0.0905403,-0.0908613,0
1171,0.905606,-0.908806,0.0906289,-0.0909499,0
1172,0.907206,-0.910406,0.0907008,-0.0910218,0
1173,0.907206,-0.910406,0.0907894,-0.0911104,0
1174,0.908806,-0.912006,0.0908613,-0.0911823,0
1175,0.908806,-0.912006,0.0909499,-0.0912709,0
1176,0.910406,-0.913606,0.0910218,-0.0913428,0
1177,0.910406,-0.913606,0.0911104,-0.0914314,0
1178,0.912006,-0.915206,0.0911823,-0.0915033,0
1179,0.912006,-0.915206,0.0912709,-0.0915919,0
1180,0.913606,-0.916806,0.0913428,-0.0916638,0
1181,0.913606,-0.916806,0.0914314,-0.0917524,0
1182,0.915206,-0.918406,0.0915033,-0.0918243,0
1183,0.915206,-0.918406,0.0915919,-0.0919129,0
1184,0.916806,-0.920006,0.0916638,-0.0919848,0
1185,0.916806,-0.920006,0.0917524,-0.0920734,0
1186,0.918406,-0.921606,0.0918243,-0.0921453,0
1187,0.918406,-0.921606,0.0919129,-0.0922339,0
1188,0.920006,-0.923206,0.0919848,-0.0923058,0
1189,0.920006,-0.923206,0.0920734,-0.0923944,0
1190,0.921606,-0.924806,0.0921453,-0.0924663,0
1191,0.921606,-0.924806,0.0922339,-0.0925549,0
1192,0.923206,-0.926407,0.0923058,-0.0926268,0
1193,0.923206,-0.926407,0.0923944,-0.0927154,0
1194,0.924806,-0.928007,0.0924663,-0.0927872,0
1195,0.924806,-0.928007,0.0925549,-0.0928759,0
1196,0.926407,-0.929607,0.0926268,-0.0929477,0
1197,0.926407,-0.929607,0.0927154,-0.0930364,0
1198,0.928007,-0.931207,0.0927872,-0.0931082,0
1199,0.928007,-0.931207,0.0928759,-0.0931968,0
1200,0.929607,-0.932807,0.0929477,-0.0932687,0
1201,0.929607,-0.932807,0.0930364,-0.0933573,0
1202,0.931207,-0.934407,0.0931082,-0.0934292,0
1203,0.931207,-0.934407,0.0931968,-0.0935178,0
1204,0.932807,-0.936007,0.0932687,-0.0935897,0
1205,0.932807,-0.936007,0.0933573,-0.0936783,0
1206,0.934407,-0.937607,0.0934292,-0.0937502,0
1207,0.934407,-0.937607,0.0935178,-0.0938388,0
1208,0.936007,-0.939207,0.0935897,-0.0939107,0
1209,0.936007,-0.939207,0.0936783,-0.0939993,0
1210,0.937607,-0.940807,0.0937502,-0.0940711,0
1211,0.937607,-0.940807,0.0938388,-0.0941598,0
1212,0.939207,-0.942407,0.0939107,-0.0942316,0
1213,0.939207,-0.942407,0.0939993,-0.0943203,0
1214,0.940807,-0.944007,0.0940711,-0.0943921,0
1215,0.940807,-0.944007,0.0941598,-0.0944807,0
1216,0.942407,-0.945607,0.0942316,-0.0945526,0
1217,0.942407,-0.945607,0.0943203,-0.0946412,0
1218,0.944007,-0.947207,0.0943921,-0.0947131,0
1219,0.944007,-0.947207,0.0944807,-0.0948017,0
1220,0.945607,-0.948807,0.0945526,-0.0948736,0
1221,0.945607,-0.948807,0.0946412,-0.0949622,0
1222,0.947207,-0.950407,0.0947131,-0.095034,0
1223,0.947207,-0.950407,0.0948017,-0.0951227,0
1224,0.948807,-0.952007,0.0948736,-0.0951945,0
1225,0.948807,-0.952007,0.0949622,-0.0952831,0
1226,0.950407,-0.953607,0.095034,-0.095355,0
1227,0.950407,-0.953607,0.0951227,-0.0954436,0
1228,0.952007,-0.955207,0.0951945,-0.0955155,0
1229,0.952007,-0.955207,0.0952831,-0.0956041,0
1230,0.953607,-0.956807,0.095355,-0.095676,0
1231,0.953607,-0.956807,0.0954436,-0.0957646,0
1232,0.955207,-0.958407,0.0955155,-0.0958364,0
1233,0.955207,-0.958407,0.0956041,-0.095925,0
1234,0.956807,-0.960007,0.095676,-0.0959969,0
1235,0.956807,-0.960007,0.0957646,-0.0960855,0
1236,0.958407,-0.961607,0.0958364,-0.0961574,0
1237,0.958407,-0.961607,0.095925,-0.096246,0
1238,0.960007,-0.963207,0.0959969,-0.0963178,0
1239,0.960007,-0.963207,0.0960855,-0.0964064,0
1240,0.961607,-0.964807,0.0961574,-0.0964783,0
1241,0.961607,-0.964807,0.096246,-0.0965669,0
1242,0.963207,-0.966407,0.0963178,-0.0966388,0
1243,0.963207,-0.966407,0.0964064,-0.0967274,0
1244,0.964807,-0.968007,0.0964783,-0.0967992,0
1245,0.964807,-0.968007,0.0965669,-0.0968878,0
1246,0.966407,-0.969607,0.0966388,-0.0969597,0
1247,0.966407,-0.969607,0.0967274,-0.0970483,0
1248,0.968007,-0.971207,0.0967992,-0.0971201,0
1249,0.968007,-0.971207,0.0968878,-0.0972088,0
1250,0.969607,-0.972807,0.0969597,-0.0972806,0
1251,0.969607,-0.972807,0.0970483,-0.0973692,0
1252,0.971207,-0.974407,0.0971201,-0.0974411,0
1253,0.971207,-0.974407,0.0972088,-0.0975297,0
1254,0.972807,-0.976007,0.0972806,-0.0976015,0
1255,0.972807,-0.976007,0.0973692,-0.0976902,0
1256,0.974407,-0.977607,0.0974411,-0.097762,0
1257,0.974407,-0.977607,0.0975297,-0.0978506,0
1258,0.976007,-0.979207,0.0976015,-0.0979225,0
1259,0.976007,-0.979207,0.0976902,-0.0980111,0
1260,0.977607,-0.980807,0.097762,-0.0980829,0
1261,0.977607,-0.980807,0.0978506,-0.0981715,0
1262,0.979207,-0.982407,0.0979225,-0.0982434,0
1263,0.979207,-0.982407,0.0980111,-0.098332,0
1264,0.980807,-0.984007,0.0980829,-0.0984038,0
1265,0.980807,-0.984007,0.0981715,-0.0984924,0
1266,0.982407,-0.985608,0.0982434,-0.0985643,0
1267,0.982407,-0.985608,0.098332,-0.0986529,0
1268,0.984007,-0.987208,0.0984038,-0.0987247,0
1269,0.984007,-0.987208,0.0984924,-0.0988133,0
1270,0.985608,-0.988808,0.0985643,-0.0988852,0
1271,0.985608,-0.988808,0.0986529,-0.0989738,0
1272,0.987208,-0.990408,0.0987247,-0.0990456,0
1273,0.987208,-0.990408,0.0988133,-0.0991343,0
1274,0.988808,-0.992008,0.0988852,-0.0992061,0
1275,0.988808,-0.992008,0.0989738,-0.0992947,0
1276,0.990408,-0.993608,0.0990456,-0.0993666,0
1277,0.990408,-0.993608,0.0991343,-0.0994552,0
1278,0.992008,-0.995208,0.0992061,-0.099527,0
1279,0.992008,-0.995208,0.0992947,-0.0996156,0
1280,0.993608,-0.996808,0.0993666,-0.0996875,0
1281,0.993608,-0.996808,0.0994552,-0.0997761,0
1282,0.995208,-0.998408,0.099527,-0.0998479,0
1283,0.995208,-0.998408,0.0996156,-0.0999365,0
1284,0.996808,-1.00001,0.0996875,-0.100008,0
1285,0.996808,-1.00001,0.0997761,-0.100097,0
1286,0.998408,-1.00161,0.0998479,-0.100169,0
1287,0.998408,-1.00161,0.0999365,-0.100257,0
1288,1.00001,-1.00321,0.100008,-0.100329,0
1289,1.00001,-1.00321,0.100097,-0.100418,0
1290,1.00161,-1.00481,0.100169,-0.10049,0
1291,1.00161,-1.00481,0.100257,-0.100578,0
1292,1.00321,-1.00641,0.100329,-0.10065,0
1293,1.00321,-1.00641,0.100418,-0.100739,0
1294,1.00481,-1.00801,0.10049,-0.100811,0
1295,1.00481,-1.00801,0.100578,-0.100899,0
1296,1.00641,-1.00961,0.10065,-0.100971,0
1297,1.00641,-1.00961,0.100739,-0.10106,0
1298,1.00801,-1.01121,0.100811,-0.101131,0
1299,1.00801,-1.01121,0.100899,-0.10122,0
1300,1.00961,-1.01281,0.100971,-0.101292,0
1301,1.00961,-1.01281,0.10106,-0.10138,0
1302,1.01121,-1.01441,0.101131,-0.101452,0
1303,1.01121,-1.01441,0.10122,-0.101541,0
1304,1.01281,-1.01601,0.101292,-0.101613,0
1305,1.01281,-1.01601,0.10138,-0.101701,0
1306,1.01441,-1.01761,0.101452,-0.101773,0
1307,1.01441,-1.01761,0.101541,-0.101862,0
1308,1.01601,-1.01921,0.101613,-0.101934,0
1309,1.01601,-1.01921,0.101701,-0.102022,0
1310,1.01761,-1.02081,0.101773,-0.102094,0
1311,1.01761,-1.02081,0.101862,-0.102183,0
1312,1.01921,-1.02241,0.101934,-0.102254,0
1313,1.01921,-1.02241,0.102022,-0.102343,0
1314,1.02081,-1.02401,0.102094,-0.102415,0
1315,1.02081,-1.02401,0.102183,-0.102504,0
1316,1.02241,-1.02561,0.102254,-0.102575,0
1317,1.02241,-1.02561,0.102343,-0.102664,0
1318,1.02401,-1.02721,0.102415,-0.102736,0
1319,1.02401,-1.02721,0.102504,-0.102824,0
1320,1.02561,-1.02881,0.102575,-0.102896,0
1321,1.02561,-1.02881,0.102664,-0.102985,0
1322,1.02721,-1.03041,0.102736,-0.103057,0
1323,1.02721,-1.03041,0.102824,-0.103145,0
1324,1.02881,-1.03201,0.102896,-0.103217,0
1325,1.02881,-1.03201,0.102985,-0.103306,0
1326,1.03041,-1.03361,0.103057,-0.103377,0
1327,1.03041,-1.03361,0.103145,-0.103466,0
1328,1.03201,-1.03521,0.103217,-0.103538,0
1329,1.03201,-1.03521,0.103306,-0.103626,0
1330,1.03361,-1.03681,0.103377,-0.103698,0
1331,1.03361,-1.03681,0.103466,-0.103787,0
1332,1.03521,-1.03841,0.103538,-0.103859,0
1333,1.03521,-1.03841,0.103626,-0.103947,0
1334,1.03681,-1.04001,0.103698,-0.104019,0
1335,1.03681,-1.04001,0.103787,-0.104108,0
1336,1.03841,-1.04161,0.103859,-0.10418,0
1337,1.03841,-1.04161,0.103947,-0.104268,0
1338,1.04001,-1.04321,0.104019,-0.10434,0
1339,1.04001,-1.04321,0.104108,-0.104429,0
1340,1.04161,-1.04481,0.10418,-0.1045,0
1341,1.04161,-1.04481,0.104268,-0.104589,0
1342,1.04321,-1.04641,0.10434,-0.104661,0
1343,1.04321,-1.04641,0.104429,-0.104749,0
1344,1.04481,-1.04801,0.1045,-0.104821,0
1345,1.04481,-1.04801,0.104589,-0.10491,0
1346,1.04641,-1.04961,0.104661,-0.104982,0
1347,1.04641,-1.04961,0.104749,-0.10507,0
1348,1.04801,-1.05121,0.104821,-0.105142,0
1349,1.04801,-1.05121,0.10491,-0.105231,0
1350,1.04961,-1.05281,0.104982,-0.105302,0
1351,1.04961,-1.05281,0.10507,-0.105391,0
1352,1.05121,-1.05441,0.105142,-0.105463,0
1353,1.05121,-1.05441,0.105231,-0.105551,0
1354,1.05281,-1.05601,0.105302,-0.105623,0
1355,1.05281,-1.05601,0.105391,-0.105712,0
1356,1.05441,-1.05761,0.105463,-0.105784,0
1357,1.05441,-1.05761,0.105551,-0.105872,0
1358,1.05601,-1.05921,0.105623,-0.105944,0
1359,1.05601,-1.05921,0.105712,-0.106033,0
1360,1.05761,-1.06081,0.105784,-0.106105,0
1361,1.05761,-1.06081,0.105872,-0.106193,0
1362,1.05921,-1.06241,0.105944,-0.106265,0
1363,1.05921,-1.06241,0.106033,-0.106354,0
1364,1.06081,-1.06401,0.106105,-0.106425,0
1365,1.06081,-1.06401,0.106193,-0.106514,0
1366,1.06241,-1.06561,0.106265,-0.106586,0
1367,1.06241,-1.06561,0.106354,-0.106674,0
1368,1.06401,-1.0884,0.106425,-0.106746,0
1369,1.06401,-1.0884,0.106514,-0.107237,0
1370,1.06561,-1.09,0.106586,-0.107634,0
1371,1.06561,-1.09,0.106674,-0.107987,0
1372,1.06721,-1.0916,0.106746,-0.108273,0
1373,1.06721,-1.0916,0.106835,-0.108536,0
1374,1.06881,-1.0932,0.106907,-0.108748,0
1375,1.06881,-1.0932,0.106995,-0.108951,0
1376,1.07041,-1.0948,0.107067,-0.109116,0
1377,1.07041,-1.0948,0.107156,-0.109279,0
1378,1.07201,-1.0964,0.107227,-0.109412,0
1379,1.07201,-1.0964,0.107316,-0.10955,0
1380,1.0948,-1.1192,0.107388,-0.109662,0
1381,1.0948,-1.1192,0.107878,-0.110185,0
1382,1.0964,-1.1208,0.108276,-0.110609,0
1383,1.0964,-1.1208,0.108629,-0.110983,0
1384,1.1192,-1.14359,0.108915,-0.111286,0
1385,1.1192,-1.14359,0.109579,-0.111964,0
1386,1.14258,-1.16669,0.110117,-0.112514,0
1387,1.14258,-1.16669,0.110998,-0.113398,0
1388,1.14418,-1.16829,0.111711,-0.114114,0
1389,1.14418,-1.16829,0.11232,-0.114726,0
1390,1.14578,-1.19107,0.112814,-0.115221,0
1391,1.14578,-1.19107,0.113244,-0.116055,0
1392,1.16857,-1.21154,0.113593,-0.116731,0
1393,1.16857,-1.21154,0.114309,-0.117668,0
1394,1.17017,-1.51154,0.114889,-0.118427,0
1395,1.17017,-1.51154,0.115389,-0.12473,0
1396,1.19296,-1.52063,0.115795,-0.129839,0
1397,1.19296,-1.52063,0.116556,-0.134154,0
1398,1.21414,-1.24669,0.117173,-0.137651,0
1399,1.21414,-1.24669,0.118075,-0.135295,0
1400,1.51414,-1.54669,0.118806,-0.133385,0
1401,1.51414,-1.54669,0.125087,-0.137522,0
1402,1.23271,-1.24928,0.130178,-0.140876,0
1403,1.23271,-1.24928,0.128971,-0.137959,0
1404,1.25272,-1.25128,0.127993,-0.135593,0
1405,1.25272,-1.25128,0.127579,-0.133714,0
1406,1.55272,-1.55128,0.127243,-0.132189,0
1407,1.55272,-1.55128,0.132657,-0.13664,0
1408,1.25654,-1.26924,0.137046,-0.140248,0
1409,1.25654,-1.26924,0.134991,-0.137827,0
1410,1.27554,-1.00801,0.133325,-0.135865,0
1411,1.27554,-1.00801,0.132334,-0.129323,0
1412,1.57554,-1.30801,0.131531,-0.124019,0
1413,1.57554,-1.30801,0.136566,-0.125405,0
1414,1.28664,-1.32023,0.140647,-0.126529,0
1415,1.28664,-1.32023,0.138481,-0.127671,0
1416,1.31071,-1.35335,0.136725,-0.128598,0
1417,1.31071,-1.35335,0.135758,-0.129976,0
1418,1.61071,-1.65335,0.134973,-0.131094,0
1419,1.61071,-1.65335,0.140023,-0.137687,0
1420,1.32487,-1.39269,0.144116,-0.143031,0
1421,1.32487,-1.39269,0.142018,-0.142423,0
1422,1.34994,-1.40932,0.140317,-0.141931,0
1423,1.34994,-1.40932,0.139413,-0.141847,0
1424,1.64994,-1.70932,0.138681,-0.141778,0
1425,1.64994,-1.70932,0.143772,-0.147408,0
1426,1.36402,-1.41045,0.147899,-0.151971,0
1427,1.36402,-1.41045,0.145826,-0.150008,0
1428,1.38874,-1.42648,0.144146,-0.148416,0
1429,1.38874,-1.42648,0.143253,-0.14743,0
1430,1.68874,-1.72648,0.142528,-0.14663,0
1431,1.68874,-1.72648,0.147626,-0.151666,0
1432,1.40246,-1.43561,0.151758,-0.155748,0
1433,1.40246,-1.43561,0.149684,-0.153546,0
1434,1.42702,-1.45901,0.148002,-0.151761,0
1435,1.42702,-1.45901,0.147104,-0.150758,0
1436,1.72702,-1.75901,0.146376,-0.149944,0
1437,1.72702,-1.75901,0.15147,-0.154969,0
1438,1.42702,-1.47302,0.1556,-0.159041,0
1439,1.42702,-1.47302,0.153264,-0.156925,0
1440,1.46718,-1.20678,0.15137,-0.155209,0
1441,1.46718,-1.20678,0.150595,-0.148775,0
1442,1.76718,-1.50678,0.149967,-0.143557,0
1443,1.76718,-1.50678,0.155142,-0.145012,0
1444,1.48076,-1.5143,0.159337,-0.146191,0
1445,1.48076,-1.5143,0.157311,-0.14729,0
1446,1.50607,-1.5453,0.155669,-0.14818,0
1447,1.50607,-1.5453,0.154817,-0.14949,0
1448,1.80607,-1.8453,0.154127,-0.150551,0
1449,1.80607,-1.8453,0.15925,-0.157095,0
1450,1.51909,-1.58383,0.163403,-0.1624,0
1451,1.51909,-1.58383,0.161334,-0.161746,0
1452,1.2518,-1.60058,0.159656,-0.161217,0
1453,1.2518,-1.60058,0.153233,-0.161105,0
1454,1.5518,-1.90058,0.148025,-0.161014,0
1455,1.5518,-1.90058,0.149487,-0.166623,0
1456,1.55843,-1.60188,0.150672,-0.17117,0
1457,1.55843,-1.60188,0.151758,-0.169198,0
1458,1.58906,-1.32668,0.152639,-0.167599,0
1459,1.58906,-1.32668,0.153933,-0.161091,0
1460,1.88906,-1.62668,0.154982,-0.155815,0
1461,1.88906,-1.62668,0.161516,-0.15722,0
1462,1.62743,-1.62916,0.166812,-0.15836,0
1463,1.62743,-1.62916,0.166149,-0.15933,0
1464,1.64421,-1.65877,0.165611,-0.160117,0
1465,1.64421,-1.65877,0.165494,-0.161316,0
1466,1.94421,-1.95877,0.165399,-0.162287,0
1467,1.94421,-1.95877,0.171003,-0.168757,0
1468,1.64421,-1.65877,0.175546,-0.174001,0
1469,1.64421,-1.65877,0.173547,-0.17257,0
1470,1.66377,-1.71681,0.171927,-0.17141,0
1471,1.66377,-1.71681,0.170983,-0.171569,0
1472,1.96377,-2.01681,0.170219,-0.171698,0
1473,1.96377,-2.01681,0.17528,-0.177484,0
1474,1.67269,-1.7186,0.179383,-0.182173,0
1475,1.67269,-1.7186,0.177197,-0.180328,0
1476,1.40466,-1.73733,0.175424,-0.178832,0
1477,1.40466,-1.73733,0.168912,-0.177974,0
1478,1.70466,-2.03733,0.163632,-0.177278,0
1479,1.70466,-2.03733,0.165034,-0.182395,0
1480,1.71148,-1.73733,0.166171,-0.186542,0
1481,1.71148,-1.73733,0.167222,-0.184224,0
1482,1.74267,-1.7697,0.168073,-0.182345,0
1483,1.74267,-1.7697,0.169354,-0.181434,0
1484,2.04267,-2.0697,0.170392,-0.180696,0
1485,2.04267,-2.0697,0.176915,-0.185778,0
1486,1.74267,-1.7697,0.182202,-0.189897,0
1487,1.74267,-1.7697,0.180806,-0.187556,0
1488,1.80017,-1.80976,0.179675,-0.185658,0
1489,1.80017,-1.80976,0.179847,-0.184878,0
1490,2.10017,-2.10976,0.179987,-0.184246,0
1491,2.10017,-2.10976,0.18578,-0.189414,0
1492,1.80134,-1.80976,0.190475,-0.193602,0
1493,1.80134,-1.80976,0.188624,-0.191317,0
1494,1.5283,-1.85011,0.187123,-0.189466,0
1495,1.5283,-1.85011,0.180737,-0.188728,0
1496,1.8283,-2.15011,0.17556,-0.188131,0
1497,1.8283,-2.15011,0.177044,-0.193326,0
1498,1.82933,-1.85011,0.178247,-0.197536,0
1499,1.82933,-1.85011,0.179242,-0.19527,0
1500,1.56647,-1.8893,0.180048,-0.193433,0
1501,1.56647,-1.8893,0.175725,-0.192686,0
1502,1.86647,-2.1893,0.172219,-0.192081,0
1503,1.86647,-2.1893,0.175059,-0.197269,0
1504,1.89751,-1.8893,0.177361,-0.201473,0
1505,1.89751,-1.8893,0.179815,-0.199203,0
1506,1.9207,-1.92802,0.181803,-0.197363,0
1507,1.9207,-1.92802,0.183854,-0.196604,0
1508,2.2207,-2.22802,0.185517,-0.195989,0
1509,2.2207,-2.22802,0.192544,-0.201169,0
1510,1.9207,-1.92802,0.198238,-0.205367,0
1511,1.9207,-1.92802,0.197175,-0.203092,0
1512,1.9576,-1.96667,0.196314,-0.201247,0
1513,1.9576,-1.96667,0.196314,-0.200484,0
1514,2.2576,-2.26667,0.196314,-0.199866,0
1515,2.2576,-2.26667,0.201992,-0.205042,0
1516,1.9576,-1.96667,0.206594,-0.209238,0
1517,1.9576,-1.96667,0.204646,-0.20696,0
1518,1.97272,-2.00529,0.203067,-0.205115,0
1519,1.97272,-2.00529,0.202073,-0.20435,0
1520,2.27272,-2.30529,0.201268,-0.203729,0
1521,2.27272,-2.30529,0.206293,-0.208904,0
1522,1.97272,-2.00529,0.210366,-0.213098,0
1523,1.97272,-2.00529,0.207989,-0.21082,0
1524,1.71414,-2.0438,0.206063,-0.208974,0
1525,1.71414,-2.0438,0.199608,-0.208206,0
1526,2.01414,-2.3438,0.194376,-0.207584,0
1527,2.01414,-2.3438,0.195813,-0.212756,0
1528,2.02054,-2.0438,0.196978,-0.216948,0
1529,2.02054,-2.0438,0.198044,-0.214669,0
1530,1.76065,-1.79074,0.198907,-0.212822,0
1531,1.76065,-1.79074,0.194688,-0.206536,0
1532,2.06065,-2.09074,0.191268,-0.201442,0
1533,2.06065,-2.09074,0.194175,-0.20299,0
1534,2.09177,-2.09591,0.196531,-0.204244,0
1535,2.09177,-2.09591,0.19903,-0.205359,0
1536,1.82303,-1.83515,0.201054,-0.206263,0
1537,1.82303,-1.83515,0.197609,-0.20206,0
1538,2.12303,-2.13515,0.194817,-0.198654,0
1539,2.12303,-2.13515,0.198232,-0.201571,0
1540,2.14167,-1.87367,0.201,-0.203935,0
1541,2.14167,-1.87367,0.203596,-0.200903,0
1542,1.86458,-2.16733,0.205699,-0.198445,0
1543,1.86458,-2.16733,0.202161,-0.20201,0
1544,2.16458,-2.46733,0.199292,-0.2049,0
1545,2.16458,-2.46733,0.202645,-0.212919,0
1546,2.17886,-2.16733,0.205363,-0.219417,0
1547,2.17886,-2.16733,0.207836,-0.219007,0
1548,1.90071,-2.22081,0.209839,-0.218675,0
1549,1.90071,-2.22081,0.2062,-0.219418,0
1550,2.20071,-2.52081,0.20325,-0.220019,0
1551,2.20071,-2.52081,0.206537,-0.226182,0
1552,1.92387,-2.22081,0.2092,-0.231176,0
1553,1.92387,-2.22081,0.20612,-0.229549,0
1554,2.20922,-1.93376,0.203624,-0.22823,0
1555,2.20922,-1.93376,0.207001,-0.221731,0
1556,2.50922,-2.23376,0.209737,-0.216464,0
1557,2.50922,-2.23376,0.217632,-0.217871,0
1558,2.20922,-1.93902,0.224029,-0.219011,0
1559,2.20922,-1.93902,0.223537,-0.214359,0
1560,2.25937,-2.23745,0.223139,-0.210588,0
1561,2.25937,-2.23745,0.223765,-0.213178,0
1562,2.55937,-2.53745,0.224272,-0.215278,0
1563,2.55937,-2.53745,0.230358,-0.222655,0
1564,2.25937,-2.23745,0.235289,-0.228633,0
1565,2.25937,-2.23745,0.233611,-0.227803,0
1566,1.97399,-2.02071,0.232251,-0.227129,0
1567,1.97399,-2.02071,0.225752,-0.222484,0
1568,2.27399,-2.32071,0.220484,-0.218719,0
1569,2.27399,-2.32071,0.221889,-0.221343,0
1570,1.97988,-2.31019,0.223029,-0.22347,0
1571,1.97988,-2.31019,0.218388,-0.224994,0
1572,2.00911,-2.03856,0.214627,-0.22623,0
1573,2.00911,-2.03856,0.212131,-0.222093,0
1574,2.30911,-2.33856,0.210109,-0.218739,0
1575,2.30911,-2.33856,0.214146,-0.221697,0
1576,2.34059,-2.06806,0.217418,-0.224095,0
1577,2.34059,-2.06806,0.220665,-0.22092,0
1578,2.08953,-2.08877,0.223296,-0.218347,0
1579,2.08953,-2.08877,0.220679,-0.216654,0
1580,2.38953,-2.38877,0.218558,-0.215281,0
1581,2.38953,-2.38877,0.222515,-0.219845,0
1582,2.11033,-2.40704,0.225721,-0.223543,0
1583,2.11033,-2.40704,0.223038,-0.226886,0
1584,2.39059,-2.14725,0.220863,-0.229595,0
1585,2.39059,-2.14725,0.224403,-0.226876,0
1586,2.69059,-2.44725,0.227271,-0.224672,0
1587,2.69059,-2.44725,0.23527,-0.228561,0
1588,2.39059,-2.16334,0.241751,-0.231712,0
1589,2.39059,-2.16334,0.24133,-0.228896,0
1590,2.14065,-2.17278,0.240988,-0.226614,0
1591,2.14065,-2.17278,0.235984,-0.224943,0
1592,2.44065,-2.47278,0.231929,-0.223589,0
1593,2.44065,-2.47278,0.234317,-0.228166,0
1594,2.14065,-2.48337,0.236252,-0.231876,0
1595,2.14065,-2.48337,0.232146,-0.235082,0
1596,2.15289,-2.22073,0.228819,-0.237679,0
1597,2.15289,-2.22073,0.226354,-0.234818,0
1598,2.45289,-2.52073,0.224356,-0.232498,0
1599,2.45289,-2.52073,0.228411,-0.236293,0
1600,2.47626,-2.23645,0.231698,-0.239367,0
1601,2.47626,-2.23645,0.234803,-0.236483,0
1602,2.22155,-2.24649,0.237319,-0.234145,0
1603,2.22155,-2.24649,0.234541,-0.23244,0
1604,2.52155,-2.54649,0.23229,-0.231059,0
1605,2.52155,-2.54649,0.236139,-0.235614,0
1606,2.24164,-2.26619,0.239258,-0.239304,0
1607,2.24164,-2.26619,0.236493,-0.236994,0
1608,2.2528,-2.56619,0.234251,-0.235122,0
1609,2.2528,-2.56619,0.232646,-0.239278,0
1610,2.5528,-2.86619,0.231345,-0.242646,0
1611,2.5528,-2.86619,0.235965,-0.251048,0
1612,2.27217,-2.56619,0.239708,-0.257855,0
1613,2.27217,-2.56619,0.237435,-0.257698,0
1614,2.57217,-2.31186,0.235592,-0.257572,0
1615,2.57217,-2.31186,0.239772,-0.252661,0
1616,2.87217,-2.61186,0.24316,-0.248682,0
1617,2.87217,-2.61186,0.251577,-0.25113,0
1618,2.57217,-2.31186,0.258396,-0.253113,0
1619,2.57217,-2.31186,0.25825,-0.249048,0
1620,2.31651,-2.31859,0.258132,-0.245754,0
1621,2.31651,-2.31859,0.253204,-0.243211,0
1622,2.61651,-2.61859,0.249209,-0.241151,0
1623,2.61651,-2.61859,0.251645,-0.245155,0
1624,2.31651,-2.34944,0.253618,-0.248399,0
1625,2.31651,-2.34944,0.249545,-0.245938,0
1626,2.32312,-2.38782,0.246245,-0.243944,0
1627,2.32312,-2.38782,0.243695,-0.243054,0
1628,2.62312,-2.68782,0.241629,-0.242333,0
1629,2.62312,-2.68782,0.245627,-0.247421,0
1630,2.3541,-2.4088,0.248867,-0.251544,0
1631,2.3541,-2.4088,0.246406,-0.24961,0
1632,2.39255,-2.43702,0.244412,-0.248042,0
1633,2.39255,-2.43702,0.243522,-0.247305,0
1634,2.69255,-2.73702,0.242802,-0.246708,0
1635,2.69255,-2.73702,0.247891,-0.251896,0
1636,2.41361,-2.44931,0.252014,-0.2561,0
1637,2.41361,-2.44931,0.250081,-0.254067,0
1638,2.44185,-2.47372,0.248515,-0.25242,0
1639,2.44185,-2.47372,0.24778,-0.251547,0
1640,2.74185,-2.77372,0.247184,-0.250839,0
1641,2.74185,-2.77372,0.252373,-0.255937,0
